year,month,Location_district,Crop_nam,harvested,Productio,yield
2013,June,Matara,Beans,0.5,3.8333333333333335,7.666666666666667
2013,June,Matara,Beetroot,0.0,0.0,0.0
2013,June,Matara,Cabbage,0.0,0.0,0.0
2013,June,Matara,Carrot,0.0,0.0,0.0
2013,June,Matara,Tomatoes,5.333333333333333,34.5,6.46875
2013,June,Monaragala,Beans,5.5,59.333333333333336,10.787878787878789
2013,June,Monaragala,Beetroot,0.3333333333333333,3.0,9.0
2013,June,Monaragala,Cabbage,0.3333333333333333,6.333333333333333,19.0
2013,June,Monaragala,Carrot,0.3333333333333333,4.5,13.5
2013,June,Monaragala,Tomatoes,36.666666666666664,363.6666666666667,9.91818181818182
2013,June,Mullativu,Beans,1.1666666666666667,5.833333333333333,4.999999999999999
2013,June,Mullativu,Beetroot,2.3333333333333335,28.333333333333332,12.142857142857142
2013,June,Mullativu,Cabbage,4.0,40.0,10.0
2013,June,Mullativu,Carrot,3.0,21.0,7.0
2013,June,Mullativu,Tomatoes,13.5,108.0,8.0
2013,June,Nuwara Eliya,Beans,128.5,2773.5,21.58365758754864
2013,June,Nuwara Eliya,Beetroot,95.5,1917.3333333333333,20.076788830715532
2013,June,Nuwara Eliya,Cabbage,107.0,3703.0,34.60747663551402
2013,June,Nuwara Eliya,Carrot,124.66666666666667,3221.0,25.836898395721924
2013,June,Nuwara Eliya,Tomatoes,92.83333333333333,1822.6666666666667,19.633752244165173
2013,June,Polonnaruwa,Beans,5.666666666666667,20.666666666666668,3.6470588235294117
2013,June,Polonnaruwa,Beetroot,0.0,0.0,0.0
2013,June,Polonnaruwa,Cabbage,0.6666666666666666,2.8333333333333335,4.250000000000001
2013,June,Polonnaruwa,Carrot,0.0,0.0,0.0
2013,June,Polonnaruwa,Tomatoes,10.833333333333334,125.33333333333333,11.569230769230769
2013,June,Puttalam,Beans,0.16666666666666666,1.3333333333333333,8.0
2013,June,Puttalam,Beetroot,52.5,1296.3333333333333,24.69206349206349
2013,June,Puttalam,Cabbage,31.833333333333332,1173.0,36.84816753926702
2013,June,Puttalam,Carrot,0.16666666666666666,1.0,6.0
2013,June,Puttalam,Tomatoes,10.0,128.16666666666666,12.816666666666666
2013,June,Ratnapura,Beans,39.333333333333336,324.8333333333333,8.258474576271185
2013,June,Ratnapura,Beetroot,0.3333333333333333,4.333333333333333,13.0
2013,June,Ratnapura,Cabbage,1.5,22.166666666666668,14.777777777777779
2013,June,Ratnapura,Carrot,0.16666666666666666,1.6666666666666667,10.000000000000002
2013,June,Ratnapura,Tomatoes,16.666666666666668,253.0,15.18
2013,June,Trincomalee,Beans,0.3333333333333333,6.666666666666667,20.000000000000004
2013,June,Trincomalee,Beetroot,0.0,0.0,0.0
2013,June,Trincomalee,Cabbage,1.1666666666666667,18.333333333333332,15.714285714285712
2013,June,Trincomalee,Carrot,0.0,0.0,0.0
2013,June,Trincomalee,Tomatoes,6.166666666666667,68.33333333333333,11.081081081081079
2013,June,Vavuniya,Beans,0.6666666666666666,6.5,9.75
2013,June,Vavuniya,Beetroot,2.0,44.666666666666664,22.333333333333332
2013,June,Vavuniya,Cabbage,2.3333333333333335,55.5,23.785714285714285
2013,June,Vavuniya,Carrot,1.8333333333333333,33.5,18.272727272727273
2013,June,Vavuniya,Tomatoes,7.0,128.0,18.285714285714285
2013,July,Ampara,Beans,3.8333333333333335,19.333333333333332,5.0434782608695645
2013,July,Ampara,Beetroot,0.16666666666666666,1.3333333333333333,8.0
2013,July,Ampara,Cabbage,0.0,0.0,0.0
2013,July,Ampara,Carrot,0.0,0.0,0.0
2013,July,Ampara,Tomatoes,10.0,192.66666666666666,19.266666666666666
2013,July,Anuradhapura,Beans,11.166666666666666,74.16666666666667,6.64179104477612
2013,July,Anuradhapura,Beetroot,1.0,10.333333333333334,10.333333333333334
2013,July,Anuradhapura,Cabbage,3.5,25.666666666666668,7.333333333333334
2013,July,Anuradhapura,Carrot,0.0,0.0,0.0
2013,July,Anuradhapura,Tomatoes,43.5,263.1666666666667,6.049808429118775
2013,July,Badulla,Beans,326.1666666666667,3011.3333333333335,9.232498722534492
2013,July,Badulla,Beetroot,24.333333333333332,788.6666666666666,32.41095890410959
2013,July,Badulla,Cabbage,117.5,2562.3333333333335,21.80709219858156
2013,July,Badulla,Carrot,90.66666666666667,1268.6666666666667,13.992647058823529
2013,July,Badulla,Tomatoes,158.16666666666666,1734.1666666666667,10.964172813487883
2013,July,Batticaloa,Beans,0.0,0.0,0.0
2013,July,Batticaloa,Beetroot,0.0,0.0,0.0
2013,July,Batticaloa,Cabbage,0.0,0.0,0.0
2013,July,Batticaloa,Carrot,0.0,0.0,0.0
2013,July,Batticaloa,Tomatoes,5.166666666666667,27.0,5.225806451612903
2013,July,Colombo,Beans,0.0,0.0,0.0
2013,July,Colombo,Beetroot,0.0,0.0,0.0
2013,July,Colombo,Cabbage,2.0,14.166666666666666,7.083333333333333
2013,July,Colombo,Carrot,0.0,0.0,0.0
2013,July,Colombo,Tomatoes,0.6666666666666666,6.5,9.75
2013,July,Galle,Beans,0.0,0.0,0.0
2013,July,Galle,Beetroot,0.0,0.0,0.0
2013,July,Galle,Cabbage,0.0,0.0,0.0
2013,July,Galle,Carrot,0.0,0.0,0.0
2013,July,Galle,Tomatoes,3.8333333333333335,21.333333333333332,5.565217391304348
2013,July,Gampaha,Beans,0.5,1.6666666666666667,3.3333333333333335
2013,July,Gampaha,Beetroot,0.0,0.0,0.0
2013,July,Gampaha,Cabbage,0.16666666666666666,0.8333333333333334,5.000000000000001
2013,July,Gampaha,Carrot,0.0,0.0,0.0
2013,July,Gampaha,Tomatoes,6.166666666666667,39.5,6.405405405405405
2013,July,Hanbantota,Beans,0.0,0.0,0.0
2013,July,Hanbantota,Beetroot,0.0,0.0,0.0
2013,July,Hanbantota,Cabbage,0.0,0.0,0.0
2013,July,Hanbantota,Carrot,0.0,0.0,0.0
2013,July,Hanbantota,Tomatoes,52.0,556.1666666666666,10.69551282051282
2013,July,Jaffna,Beans,4.0,25.166666666666668,6.291666666666667
2013,July,Jaffna,Beetroot,10.5,122.16666666666667,11.634920634920636
2013,July,Jaffna,Cabbage,10.0,139.16666666666666,13.916666666666666
2013,July,Jaffna,Carrot,10.333333333333334,109.5,10.596774193548386
2013,July,Jaffna,Tomatoes,12.333333333333334,104.0,8.432432432432432
2013,July,Kaluthara,Beans,0.0,0.0,0.0
2013,July,Kaluthara,Beetroot,0.0,0.0,0.0
2013,July,Kaluthara,Cabbage,0.0,0.0,0.0
2013,July,Kaluthara,Carrot,0.0,0.0,0.0
2013,July,Kaluthara,Tomatoes,0.8333333333333334,3.0,3.5999999999999996
2013,July,Kandy,Beans,104.83333333333333,654.5,6.243243243243244
2013,July,Kandy,Beetroot,3.3333333333333335,40.166666666666664,12.049999999999999
2013,July,Kandy,Cabbage,40.166666666666664,819.6666666666666,20.406639004149376
2013,July,Kandy,Carrot,6.833333333333333,86.33333333333333,12.634146341463415
2013,July,Kandy,Tomatoes,83.66666666666667,836.3333333333334,9.99601593625498
2013,July,Kegalle,Beans,6.5,60.0,9.23076923076923
2013,July,Kegalle,Beetroot,0.0,0.0,0.0
2013,July,Kegalle,Cabbage,1.0,17.166666666666668,17.166666666666668
2013,July,Kegalle,Carrot,0.0,0.0,0.0
2013,July,Kegalle,Tomatoes,6.833333333333333,70.66666666666667,10.341463414634147
2013,July,Kilinochchi,Beans,0.6666666666666666,7.833333333333333,11.75
2013,July,Kilinochchi,Beetroot,0.8333333333333334,15.0,18.0
2013,July,Kilinochchi,Cabbage,1.5,35.166666666666664,23.444444444444443
2013,July,Kilinochchi,Carrot,0.3333333333333333,4.333333333333333,13.0
2013,July,Kilinochchi,Tomatoes,6.833333333333333,245.83333333333334,35.97560975609756
2013,July,Kurunegala,Beans,3.6666666666666665,6.333333333333333,1.7272727272727273
2013,July,Kurunegala,Beetroot,20.833333333333332,45.833333333333336,2.2
2013,July,Kurunegala,Cabbage,0.5,3.0,6.0
2013,July,Kurunegala,Carrot,0.0,0.0,0.0
2013,July,Kurunegala,Tomatoes,34.166666666666664,136.66666666666666,4.0
2013,July,Mannar,Beans,2.6666666666666665,16.666666666666668,6.250000000000001
2013,July,Mannar,Beetroot,1.1666666666666667,17.666666666666668,15.142857142857142
2013,July,Mannar,Cabbage,5.333333333333333,102.33333333333333,19.1875
2013,July,Mannar,Carrot,1.0,12.0,12.0
2013,July,Mannar,Tomatoes,10.833333333333334,102.0,9.415384615384616
2013,July,Matale,Beans,70.83333333333333,1045.3333333333333,14.75764705882353
2013,July,Matale,Beetroot,1.5,32.833333333333336,21.88888888888889
2013,July,Matale,Cabbage,14.666666666666666,302.0,20.590909090909093
2013,July,Matale,Carrot,0.16666666666666666,0.8333333333333334,5.000000000000001
2013,July,Matale,Tomatoes,29.666666666666668,684.6666666666666,23.078651685393258
2013,July,Matara,Beans,0.5,3.8333333333333335,7.666666666666667
2013,July,Matara,Beetroot,0.0,0.0,0.0
2013,July,Matara,Cabbage,0.0,0.0,0.0
2013,July,Matara,Carrot,0.0,0.0,0.0
2013,July,Matara,Tomatoes,5.333333333333333,34.5,6.46875
2013,July,Monaragala,Beans,5.5,59.333333333333336,10.787878787878789
2013,July,Monaragala,Beetroot,0.3333333333333333,3.0,9.0
2013,July,Monaragala,Cabbage,0.3333333333333333,6.333333333333333,19.0
2013,July,Monaragala,Carrot,0.3333333333333333,4.5,13.5
2013,July,Monaragala,Tomatoes,36.666666666666664,363.6666666666667,9.91818181818182
2013,July,Mullativu,Beans,1.1666666666666667,5.833333333333333,4.999999999999999
2013,July,Mullativu,Beetroot,2.3333333333333335,28.333333333333332,12.142857142857142
2013,July,Mullativu,Cabbage,4.0,40.0,10.0
2013,July,Mullativu,Carrot,3.0,21.0,7.0
2013,July,Mullativu,Tomatoes,13.5,108.0,8.0
2013,July,Nuwara Eliya,Beans,128.5,2773.5,21.58365758754864
2013,July,Nuwara Eliya,Beetroot,95.5,1917.3333333333333,20.076788830715532
2013,July,Nuwara Eliya,Cabbage,107.0,3703.0,34.60747663551402
2013,July,Nuwara Eliya,Carrot,124.66666666666667,3221.0,25.836898395721924
2013,July,Nuwara Eliya,Tomatoes,92.83333333333333,1822.6666666666667,19.633752244165173
2013,July,Polonnaruwa,Beans,5.666666666666667,20.666666666666668,3.6470588235294117
2013,July,Polonnaruwa,Beetroot,0.0,0.0,0.0
2013,July,Polonnaruwa,Cabbage,0.6666666666666666,2.8333333333333335,4.250000000000001
2013,July,Polonnaruwa,Carrot,0.0,0.0,0.0
2013,July,Polonnaruwa,Tomatoes,10.833333333333334,125.33333333333333,11.569230769230769
2013,July,Puttalam,Beans,0.16666666666666666,1.3333333333333333,8.0
2013,July,Puttalam,Beetroot,52.5,1296.3333333333333,24.69206349206349
2013,July,Puttalam,Cabbage,31.833333333333332,1173.0,36.84816753926702
2013,July,Puttalam,Carrot,0.16666666666666666,1.0,6.0
2013,July,Puttalam,Tomatoes,10.0,128.16666666666666,12.816666666666666
2013,July,Ratnapura,Beans,39.333333333333336,324.8333333333333,8.258474576271185
2013,July,Ratnapura,Beetroot,0.3333333333333333,4.333333333333333,13.0
2013,July,Ratnapura,Cabbage,1.5,22.166666666666668,14.777777777777779
2013,July,Ratnapura,Carrot,0.16666666666666666,1.6666666666666667,10.000000000000002
2013,July,Ratnapura,Tomatoes,16.666666666666668,253.0,15.18
2013,July,Trincomalee,Beans,0.3333333333333333,6.666666666666667,20.000000000000004
2013,July,Trincomalee,Beetroot,0.0,0.0,0.0
2013,July,Trincomalee,Cabbage,1.1666666666666667,18.333333333333332,15.714285714285712
2013,July,Trincomalee,Carrot,0.0,0.0,0.0
2013,July,Trincomalee,Tomatoes,6.166666666666667,68.33333333333333,11.081081081081079
2013,July,Vavuniya,Beans,0.6666666666666666,6.5,9.75
2013,July,Vavuniya,Beetroot,2.0,44.666666666666664,22.333333333333332
2013,July,Vavuniya,Cabbage,2.3333333333333335,55.5,23.785714285714285
2013,July,Vavuniya,Carrot,1.8333333333333333,33.5,18.272727272727273
2013,July,Vavuniya,Tomatoes,7.0,128.0,18.285714285714285
2013,August,Ampara,Beans,3.8333333333333335,19.333333333333332,5.0434782608695645
2013,August,Ampara,Beetroot,0.16666666666666666,1.3333333333333333,8.0
2013,August,Ampara,Cabbage,0.0,0.0,0.0
2013,August,Ampara,Carrot,0.0,0.0,0.0
2013,August,Ampara,Tomatoes,10.0,192.66666666666666,19.266666666666666
2013,August,Anuradhapura,Beans,11.166666666666666,74.16666666666667,6.64179104477612
2013,August,Anuradhapura,Beetroot,1.0,10.333333333333334,10.333333333333334
2013,August,Anuradhapura,Cabbage,3.5,25.666666666666668,7.333333333333334
2013,August,Anuradhapura,Carrot,0.0,0.0,0.0
2013,August,Anuradhapura,Tomatoes,43.5,263.1666666666667,6.049808429118775
2013,August,Badulla,Beans,326.1666666666667,3011.3333333333335,9.232498722534492
2013,August,Badulla,Beetroot,24.333333333333332,788.6666666666666,32.41095890410959
2013,August,Badulla,Cabbage,117.5,2562.3333333333335,21.80709219858156
2013,August,Badulla,Carrot,90.66666666666667,1268.6666666666667,13.992647058823529
2013,August,Badulla,Tomatoes,158.16666666666666,1734.1666666666667,10.964172813487883
2013,August,Batticaloa,Beans,0.0,0.0,0.0
2013,August,Batticaloa,Beetroot,0.0,0.0,0.0
2013,August,Batticaloa,Cabbage,0.0,0.0,0.0
2013,August,Batticaloa,Carrot,0.0,0.0,0.0
2013,August,Batticaloa,Tomatoes,5.166666666666667,27.0,5.225806451612903
2013,August,Colombo,Beans,0.0,0.0,0.0
2013,August,Colombo,Beetroot,0.0,0.0,0.0
2013,August,Colombo,Cabbage,2.0,14.166666666666666,7.083333333333333
2013,August,Colombo,Carrot,0.0,0.0,0.0
2013,August,Colombo,Tomatoes,0.6666666666666666,6.5,9.75
2013,August,Galle,Beans,0.0,0.0,0.0
2013,August,Galle,Beetroot,0.0,0.0,0.0
2013,August,Galle,Cabbage,0.0,0.0,0.0
2013,August,Galle,Carrot,0.0,0.0,0.0
2013,August,Galle,Tomatoes,3.8333333333333335,21.333333333333332,5.565217391304348
2013,August,Gampaha,Beans,0.5,1.6666666666666667,3.3333333333333335
2013,August,Gampaha,Beetroot,0.0,0.0,0.0
2013,August,Gampaha,Cabbage,0.16666666666666666,0.8333333333333334,5.000000000000001
2013,August,Gampaha,Carrot,0.0,0.0,0.0
2013,August,Gampaha,Tomatoes,6.166666666666667,39.5,6.405405405405405
2013,August,Hanbantota,Beans,0.0,0.0,0.0
2013,August,Hanbantota,Beetroot,0.0,0.0,0.0
2013,August,Hanbantota,Cabbage,0.0,0.0,0.0
2013,August,Hanbantota,Carrot,0.0,0.0,0.0
2013,August,Hanbantota,Tomatoes,52.0,556.1666666666666,10.69551282051282
2013,August,Jaffna,Beans,4.0,25.166666666666668,6.291666666666667
2013,August,Jaffna,Beetroot,10.5,122.16666666666667,11.634920634920636
2013,August,Jaffna,Cabbage,10.0,139.16666666666666,13.916666666666666
2013,August,Jaffna,Carrot,10.333333333333334,109.5,10.596774193548386
2013,August,Jaffna,Tomatoes,12.333333333333334,104.0,8.432432432432432
2013,August,Kaluthara,Beans,0.0,0.0,0.0
2013,August,Kaluthara,Beetroot,0.0,0.0,0.0
2013,August,Kaluthara,Cabbage,0.0,0.0,0.0
2013,August,Kaluthara,Carrot,0.0,0.0,0.0
2013,August,Kaluthara,Tomatoes,0.8333333333333334,3.0,3.5999999999999996
2013,August,Kandy,Beans,104.83333333333333,654.5,6.243243243243244
2013,August,Kandy,Beetroot,3.3333333333333335,40.166666666666664,12.049999999999999
2013,August,Kandy,Cabbage,40.166666666666664,819.6666666666666,20.406639004149376
2013,August,Kandy,Carrot,6.833333333333333,86.33333333333333,12.634146341463415
2013,August,Kandy,Tomatoes,83.66666666666667,836.3333333333334,9.99601593625498
2013,August,Kegalle,Beans,6.5,60.0,9.23076923076923
2013,August,Kegalle,Beetroot,0.0,0.0,0.0
2013,August,Kegalle,Cabbage,1.0,17.166666666666668,17.166666666666668
2013,August,Kegalle,Carrot,0.0,0.0,0.0
2013,August,Kegalle,Tomatoes,6.833333333333333,70.66666666666667,10.341463414634147
2013,August,Kilinochchi,Beans,0.6666666666666666,7.833333333333333,11.75
2013,August,Kilinochchi,Beetroot,0.8333333333333334,15.0,18.0
2013,August,Kilinochchi,Cabbage,1.5,35.166666666666664,23.444444444444443
2013,August,Kilinochchi,Carrot,0.3333333333333333,4.333333333333333,13.0
2013,August,Kilinochchi,Tomatoes,6.833333333333333,245.83333333333334,35.97560975609756
2013,August,Kurunegala,Beans,3.6666666666666665,6.333333333333333,1.7272727272727273
2013,August,Kurunegala,Beetroot,20.833333333333332,45.833333333333336,2.2
2013,August,Kurunegala,Cabbage,0.5,3.0,6.0
2013,August,Kurunegala,Carrot,0.0,0.0,0.0
2013,August,Kurunegala,Tomatoes,34.166666666666664,136.66666666666666,4.0
2013,August,Mannar,Beans,2.6666666666666665,16.666666666666668,6.250000000000001
2013,August,Mannar,Beetroot,1.1666666666666667,17.666666666666668,15.142857142857142
2013,August,Mannar,Cabbage,5.333333333333333,102.33333333333333,19.1875
2013,August,Mannar,Carrot,1.0,12.0,12.0
2013,August,Mannar,Tomatoes,10.833333333333334,102.0,9.415384615384616
2013,August,Matale,Beans,70.83333333333333,1045.3333333333333,14.75764705882353
2013,August,Matale,Beetroot,1.5,32.833333333333336,21.88888888888889
2013,August,Matale,Cabbage,14.666666666666666,302.0,20.590909090909093
2013,August,Matale,Carrot,0.16666666666666666,0.8333333333333334,5.000000000000001
2013,August,Matale,Tomatoes,29.666666666666668,684.6666666666666,23.078651685393258
2013,August,Matara,Beans,0.5,3.8333333333333335,7.666666666666667
2013,August,Matara,Beetroot,0.0,0.0,0.0
2013,August,Matara,Cabbage,0.0,0.0,0.0
2013,August,Matara,Carrot,0.0,0.0,0.0
2013,August,Matara,Tomatoes,5.333333333333333,34.5,6.46875
2013,August,Monaragala,Beans,5.5,59.333333333333336,10.787878787878789
2013,August,Monaragala,Beetroot,0.3333333333333333,3.0,9.0
2013,August,Monaragala,Cabbage,0.3333333333333333,6.333333333333333,19.0
2013,August,Monaragala,Carrot,0.3333333333333333,4.5,13.5
2013,August,Monaragala,Tomatoes,36.666666666666664,363.6666666666667,9.91818181818182
2013,August,Mullativu,Beans,1.1666666666666667,5.833333333333333,4.999999999999999
2013,August,Mullativu,Beetroot,2.3333333333333335,28.333333333333332,12.142857142857142
2013,August,Mullativu,Cabbage,4.0,40.0,10.0
2013,August,Mullativu,Carrot,3.0,21.0,7.0
2013,August,Mullativu,Tomatoes,13.5,108.0,8.0
2013,August,Nuwara Eliya,Beans,128.5,2773.5,21.58365758754864
2013,August,Nuwara Eliya,Beetroot,95.5,1917.3333333333333,20.076788830715532
2013,August,Nuwara Eliya,Cabbage,107.0,3703.0,34.60747663551402
2013,August,Nuwara Eliya,Carrot,124.66666666666667,3221.0,25.836898395721924
2013,August,Nuwara Eliya,Tomatoes,92.83333333333333,1822.6666666666667,19.633752244165173
2013,August,Polonnaruwa,Beans,5.666666666666667,20.666666666666668,3.6470588235294117
2013,August,Polonnaruwa,Beetroot,0.0,0.0,0.0
2013,August,Polonnaruwa,Cabbage,0.6666666666666666,2.8333333333333335,4.250000000000001
2013,August,Polonnaruwa,Carrot,0.0,0.0,0.0
2013,August,Polonnaruwa,Tomatoes,10.833333333333334,125.33333333333333,11.569230769230769
2013,August,Puttalam,Beans,0.16666666666666666,1.3333333333333333,8.0
2013,August,Puttalam,Beetroot,52.5,1296.3333333333333,24.69206349206349
2013,August,Puttalam,Cabbage,31.833333333333332,1173.0,36.84816753926702
2013,August,Puttalam,Carrot,0.16666666666666666,1.0,6.0
2013,August,Puttalam,Tomatoes,10.0,128.16666666666666,12.816666666666666
2013,August,Ratnapura,Beans,39.333333333333336,324.8333333333333,8.258474576271185
2013,August,Ratnapura,Beetroot,0.3333333333333333,4.333333333333333,13.0
2013,August,Ratnapura,Cabbage,1.5,22.166666666666668,14.777777777777779
2013,August,Ratnapura,Carrot,0.16666666666666666,1.6666666666666667,10.000000000000002
2013,August,Ratnapura,Tomatoes,16.666666666666668,253.0,15.18
2013,August,Trincomalee,Beans,0.3333333333333333,6.666666666666667,20.000000000000004
2013,August,Trincomalee,Beetroot,0.0,0.0,0.0
2013,August,Trincomalee,Cabbage,1.1666666666666667,18.333333333333332,15.714285714285712
2013,August,Trincomalee,Carrot,0.0,0.0,0.0
2013,August,Trincomalee,Tomatoes,6.166666666666667,68.33333333333333,11.081081081081079
2013,August,Vavuniya,Beans,0.6666666666666666,6.5,9.75
2013,August,Vavuniya,Beetroot,2.0,44.666666666666664,22.333333333333332
2013,August,Vavuniya,Cabbage,2.3333333333333335,55.5,23.785714285714285
2013,August,Vavuniya,Carrot,1.8333333333333333,33.5,18.272727272727273
2013,August,Vavuniya,Tomatoes,7.0,128.0,18.285714285714285
2013,September,Ampara,Beans,3.8333333333333335,19.333333333333332,5.0434782608695645
2013,September,Ampara,Beetroot,0.16666666666666666,1.3333333333333333,8.0
2013,September,Ampara,Cabbage,0.0,0.0,0.0
2013,September,Ampara,Carrot,0.0,0.0,0.0
2013,September,Ampara,Tomatoes,10.0,192.66666666666666,19.266666666666666
2013,September,Anuradhapura,Beans,11.166666666666666,74.16666666666667,6.64179104477612
2013,September,Anuradhapura,Beetroot,1.0,10.333333333333334,10.333333333333334
2013,September,Anuradhapura,Cabbage,3.5,25.666666666666668,7.333333333333334
2013,September,Anuradhapura,Carrot,0.0,0.0,0.0
2013,September,Anuradhapura,Tomatoes,43.5,263.1666666666667,6.049808429118775
2013,September,Badulla,Beans,326.1666666666667,3011.3333333333335,9.232498722534492
2013,September,Badulla,Beetroot,24.333333333333332,788.6666666666666,32.41095890410959
2013,September,Badulla,Cabbage,117.5,2562.3333333333335,21.80709219858156
2013,September,Badulla,Carrot,90.66666666666667,1268.6666666666667,13.992647058823529
2013,September,Badulla,Tomatoes,158.16666666666666,1734.1666666666667,10.964172813487883
2013,September,Batticaloa,Beans,0.0,0.0,0.0
2013,September,Batticaloa,Beetroot,0.0,0.0,0.0
2013,September,Batticaloa,Cabbage,0.0,0.0,0.0
2013,September,Batticaloa,Carrot,0.0,0.0,0.0
2013,September,Batticaloa,Tomatoes,5.166666666666667,27.0,5.225806451612903
2013,September,Colombo,Beans,0.0,0.0,0.0
2013,September,Colombo,Beetroot,0.0,0.0,0.0
2013,September,Colombo,Cabbage,2.0,14.166666666666666,7.083333333333333
2013,September,Colombo,Carrot,0.0,0.0,0.0
2013,September,Colombo,Tomatoes,0.6666666666666666,6.5,9.75
2013,September,Galle,Beans,0.0,0.0,0.0
2013,September,Galle,Beetroot,0.0,0.0,0.0
2013,September,Galle,Cabbage,0.0,0.0,0.0
2013,September,Galle,Carrot,0.0,0.0,0.0
2013,September,Galle,Tomatoes,3.8333333333333335,21.333333333333332,5.565217391304348
2013,September,Gampaha,Beans,0.5,1.6666666666666667,3.3333333333333335
2013,September,Gampaha,Beetroot,0.0,0.0,0.0
2013,September,Gampaha,Cabbage,0.16666666666666666,0.8333333333333334,5.000000000000001
2013,September,Gampaha,Carrot,0.0,0.0,0.0
2013,September,Gampaha,Tomatoes,6.166666666666667,39.5,6.405405405405405
2013,September,Hanbantota,Beans,0.0,0.0,0.0
2013,September,Hanbantota,Beetroot,0.0,0.0,0.0
2013,September,Hanbantota,Cabbage,0.0,0.0,0.0
2013,September,Hanbantota,Carrot,0.0,0.0,0.0
2013,September,Hanbantota,Tomatoes,52.0,556.1666666666666,10.69551282051282
2013,September,Jaffna,Beans,4.0,25.166666666666668,6.291666666666667
2013,September,Jaffna,Beetroot,10.5,122.16666666666667,11.634920634920636
2013,September,Jaffna,Cabbage,10.0,139.16666666666666,13.916666666666666
2013,September,Jaffna,Carrot,10.333333333333334,109.5,10.596774193548386
2013,September,Jaffna,Tomatoes,12.333333333333334,104.0,8.432432432432432
2013,September,Kaluthara,Beans,0.0,0.0,0.0
2013,September,Kaluthara,Beetroot,0.0,0.0,0.0
2013,September,Kaluthara,Cabbage,0.0,0.0,0.0
2013,September,Kaluthara,Carrot,0.0,0.0,0.0
2013,September,Kaluthara,Tomatoes,0.8333333333333334,3.0,3.5999999999999996
2013,September,Kandy,Beans,104.83333333333333,654.5,6.243243243243244
2013,September,Kandy,Beetroot,3.3333333333333335,40.166666666666664,12.049999999999999
2013,September,Kandy,Cabbage,40.166666666666664,819.6666666666666,20.406639004149376
2013,September,Kandy,Carrot,6.833333333333333,86.33333333333333,12.634146341463415
2013,September,Kandy,Tomatoes,83.66666666666667,836.3333333333334,9.99601593625498
2013,September,Kegalle,Beans,6.5,60.0,9.23076923076923
2013,September,Kegalle,Beetroot,0.0,0.0,0.0
2013,September,Kegalle,Cabbage,1.0,17.166666666666668,17.166666666666668
2013,September,Kegalle,Carrot,0.0,0.0,0.0
2013,September,Kegalle,Tomatoes,6.833333333333333,70.66666666666667,10.341463414634147
2013,September,Kilinochchi,Beans,0.6666666666666666,7.833333333333333,11.75
2013,September,Kilinochchi,Beetroot,0.8333333333333334,15.0,18.0
2013,September,Kilinochchi,Cabbage,1.5,35.166666666666664,23.444444444444443
2013,September,Kilinochchi,Carrot,0.3333333333333333,4.333333333333333,13.0
2013,September,Kilinochchi,Tomatoes,6.833333333333333,245.83333333333334,35.97560975609756
2013,September,Kurunegala,Beans,3.6666666666666665,6.333333333333333,1.7272727272727273
2013,September,Kurunegala,Beetroot,20.833333333333332,45.833333333333336,2.2
2013,September,Kurunegala,Cabbage,0.5,3.0,6.0
2013,September,Kurunegala,Carrot,0.0,0.0,0.0
2013,September,Kurunegala,Tomatoes,34.166666666666664,136.66666666666666,4.0
2013,September,Mannar,Beans,2.6666666666666665,16.666666666666668,6.250000000000001
2013,September,Mannar,Beetroot,1.1666666666666667,17.666666666666668,15.142857142857142
2013,September,Mannar,Cabbage,5.333333333333333,102.33333333333333,19.1875
2013,September,Mannar,Carrot,1.0,12.0,12.0
2013,September,Mannar,Tomatoes,10.833333333333334,102.0,9.415384615384616
2013,September,Matale,Beans,70.83333333333333,1045.3333333333333,14.75764705882353
2013,September,Matale,Beetroot,1.5,32.833333333333336,21.88888888888889
2013,September,Matale,Cabbage,14.666666666666666,302.0,20.590909090909093
2013,September,Matale,Carrot,0.16666666666666666,0.8333333333333334,5.000000000000001
2013,September,Matale,Tomatoes,29.666666666666668,684.6666666666666,23.078651685393258
2013,September,Matara,Beans,0.5,3.8333333333333335,7.666666666666667
2013,September,Matara,Beetroot,0.0,0.0,0.0
2013,September,Matara,Cabbage,0.0,0.0,0.0
2013,September,Matara,Carrot,0.0,0.0,0.0
2013,September,Matara,Tomatoes,5.333333333333333,34.5,6.46875
2013,September,Monaragala,Beans,5.5,59.333333333333336,10.787878787878789
2013,September,Monaragala,Beetroot,0.3333333333333333,3.0,9.0
2013,September,Monaragala,Cabbage,0.3333333333333333,6.333333333333333,19.0
2013,September,Monaragala,Carrot,0.3333333333333333,4.5,13.5
2013,September,Monaragala,Tomatoes,36.666666666666664,363.6666666666667,9.91818181818182
2013,September,Mullativu,Beans,1.1666666666666667,5.833333333333333,4.999999999999999
2013,September,Mullativu,Beetroot,2.3333333333333335,28.333333333333332,12.142857142857142
2013,September,Mullativu,Cabbage,4.0,40.0,10.0
2013,September,Mullativu,Carrot,3.0,21.0,7.0
2013,September,Mullativu,Tomatoes,13.5,108.0,8.0
2013,September,Nuwara Eliya,Beans,128.5,2773.5,21.58365758754864
2013,September,Nuwara Eliya,Beetroot,95.5,1917.3333333333333,20.076788830715532
2013,September,Nuwara Eliya,Cabbage,107.0,3703.0,34.60747663551402
2013,September,Nuwara Eliya,Carrot,124.66666666666667,3221.0,25.836898395721924
